Series Name,"Series Code","Country Name","Country Code","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]","2022 [YR2022]","2023 [YR2023]"
Control of Corruption: Estimate,"CC.EST","Sweden","SWE","2.11085391044617","2.14546346664429","2.10577654838562","2.09996318817139","2.10963678359985","2.09194946289062","2.09451055526733","2.09849810600281","2.06152534484863","2.0282461643219"
Control of Corruption: Estimate,"CC.EST","Switzerland","CHE","2.1475772857666","2.09474182128906","1.94298648834229","1.94518792629242","1.96969377994537","1.94492661952972","2.04542946815491","1.95883810520172","2.00936198234558","2.02199912071228"
Control of Corruption: Estimate,"CC.EST","Tajikistan","TJK","-1.13246428966522","-1.1481910943985","-1.1630334854126","-1.34637212753296","-1.42863714694977","-1.34564983844757","-1.34522652626038","-1.35433459281921","-1.43427646160126","-1.37873339653015"
Control of Corruption: Estimate,"CC.EST","Turkiye","TUR","-0.134328410029411","-0.161549240350723","-0.199177414178848","-0.208805039525032","-0.35130301117897","-0.325921058654785","-0.36175400018692","-0.408259898424149","-0.468106269836426","-0.50248908996582"
Control of Corruption: Estimate,"CC.EST","Turkmenistan","TKM","-1.17745840549469","-1.22591376304626","-1.39584314823151","-1.36912357807159","-1.38282227516174","-1.39404201507568","-1.43457841873169","-1.43960976600647","-1.43713247776031","-1.42362427711487"
Control of Corruption: Estimate,"CC.EST","Ukraine","UKR","-1.02474439144135","-1.03961312770844","-0.867796838283539","-0.832255303859711","-0.921338856220245","-0.800639629364014","-0.832628607749939","-0.787211775779724","-0.634004473686218","-0.686146318912506"
Control of Corruption: Estimate,"CC.EST","United Kingdom","GBR","1.74633920192719","1.83126831054688","1.85051727294922","1.81427049636841","1.80687081813812","1.7486674785614","1.66020119190216","1.64058411121368","1.62012147903442","1.48091387748718"
Control of Corruption: Estimate,"CC.EST","Uzbekistan","UZB","-1.19475960731506","-1.28585171699524","-1.20056760311127","-1.18715500831604","-1.08264088630676","-1.04705107212067","-1.0734041929245","-0.829755306243896","-0.757770240306854","-0.807529330253601"
Control of Corruption: Estimate,"CC.EST","Iceland","ISL","1.82364666461945","1.89781582355499","1.90363955497742","1.79464328289032","1.80560302734375","1.67063760757446","1.6668643951416","1.76012051105499","1.56749963760376","1.55130612850189"
Control of Corruption: Estimate,"CC.EST","Malta","MLT","0.846630215644836","0.8642418384552","0.683730661869049","0.703656733036041","0.547124087810516","0.209994375705719","0.342483103275299","0.292902559041977","0.238765001296997","0.10974658280611"
Control of Corruption: Number of Sources,"CC.NO.SRC","Albania","ALB","11","11","11","11","11","11","9","9","9","9"
Control of Corruption: Number of Sources,"CC.NO.SRC","Andorra","AND","1","1","1","1","1","1","1","1","1","1"
Control of Corruption: Number of Sources,"CC.NO.SRC","Armenia","ARM","13","13","11","11","11","11","9","8","8","8"
Control of Corruption: Number of Sources,"CC.NO.SRC","Austria","AUT","10","10","10","10","10","10","10","10","10","10"
Control of Corruption: Number of Sources,"CC.NO.SRC","Azerbaijan","AZE","11","11","11","11","11","11","7","7","6","6"
Control of Corruption: Number of Sources,"CC.NO.SRC","Belarus","BLR","10","10","10","10","10","10","8","8","7","7"
Control of Corruption: Number of Sources,"CC.NO.SRC","Belgium","BEL","11","11","11","11","11","10","9","10","10","9"
Control of Corruption: Number of Sources,"CC.NO.SRC","Bosnia and Herzegovina","BIH","11","12","11","11","11","11","9","8","8","9"
Control of Corruption: Number of Sources,"CC.NO.SRC","Bulgaria","BGR","14","14","13","13","13","13","12","12","12","12"
Control of Corruption: Number of Sources,"CC.NO.SRC","Croatia","HRV","14","14","13","13","13","13","12","12","11","11"
Control of Corruption: Number of Sources,"CC.NO.SRC","Cyprus","CYP","8","8","8","9","9","9","9","10","10","9"
Control of Corruption: Number of Sources,"CC.NO.SRC","Czechia","CZE","14","14","13","13","13","13","12","12","12","11"
Control of Corruption: Number of Sources,"CC.NO.SRC","Denmark","DNK","11","11","10","10","10","10","10","10","10","9"
Control of Corruption: Number of Sources,"CC.NO.SRC","Estonia","EST","13","13","12","12","12","12","12","12","12","12"
Control of Corruption: Number of Sources,"CC.NO.SRC","Finland","FIN","11","11","10","10","10","10","10","10","10","9"
Control of Corruption: Number of Sources,"CC.NO.SRC","France","FRA","10","10","11","11","11","11","10","10","10","10"
Control of Corruption: Number of Sources,"CC.NO.SRC","Georgia","GEO","13","13","11","11","11","10","8","8","8","9"
Control of Corruption: Number of Sources,"CC.NO.SRC","Germany","DEU","10","10","11","11","11","11","10","10","10","10"
Control of Corruption: Number of Sources,"CC.NO.SRC","Greece","GRC","11","11","11","11","11","11","10","10","10","10"
Control of Corruption: Number of Sources,"CC.NO.SRC","Greenland","GRL","1","1","2","2","2","2","1","1","1","1"
Control of Corruption: Number of Sources,"CC.NO.SRC","Hungary","HUN","14","14","13","13","13","13","12","12","12","12"
Control of Corruption: Number of Sources,"CC.NO.SRC","Ireland","IRL","9","9","9","9","9","9","9","10","10","9"
Control of Corruption: Number of Sources,"CC.NO.SRC","Italy","ITA","11","11","11","11","11","11","10","10","10","9"
Control of Corruption: Number of Sources,"CC.NO.SRC","Jersey, Channel Islands","JEY","1","1","1","1","1","1","1","1","1","1"
Control of Corruption: Number of Sources,"CC.NO.SRC","Kazakhstan","KAZ","13","13","12","12","12","12","10","10","10","10"
Control of Corruption: Number of Sources,"CC.NO.SRC","Kosovo","XKX","9","9","8","8","8","8","7","8","9","9"
Control of Corruption: Number of Sources,"CC.NO.SRC","Kyrgyz Republic","KGZ","13","13","12","12","12","12","11","11","11","12"
Control of Corruption: Number of Sources,"CC.NO.SRC","Latvia","LVA","12","12","11","11","11","11","11","12","12","11"
Control of Corruption: Number of Sources,"CC.NO.SRC","Liechtenstein","LIE","2","2","2","2","2","2","2","2","2","2"
Control of Corruption: Number of Sources,"CC.NO.SRC","Lithuania","LTU","12","12","11","11","11","11","11","12","12","11"
Control of Corruption: Number of Sources,"CC.NO.SRC","Luxembourg","LUX","6","6","7","7","7","7","8","10","10","9"
Control of Corruption: Number of Sources,"CC.NO.SRC","Moldova","MDA","13","13","13","13","13","12","9","9","8","8"
Control of Corruption: Number of Sources,"CC.NO.SRC","Monaco","MCO","NA","1","1","1","1","1","1","1","1","1"
Control of Corruption: Number of Sources,"CC.NO.SRC","Montenegro","MNE","8","9","9","9","9","9","8","7","7","9"
Control of Corruption: Number of Sources,"CC.NO.SRC","Netherlands","NLD","10","10","11","11","11","11","10","10","10","9"
Control of Corruption: Number of Sources,"CC.NO.SRC","North Macedonia","MKD","10","10","10","9","9","10","8","8","8","9"
Control of Corruption: Number of Sources,"CC.NO.SRC","Norway","NOR","10","10","9","9","9","8","7","7","7","7"
Control of Corruption: Number of Sources,"CC.NO.SRC","Poland","POL","13","13","13","13","13","13","12","12","12","11"
Control of Corruption: Number of Sources,"CC.NO.SRC","Portugal","PRT","11","11","11","11","11","11","10","10","10","10"
Control of Corruption: Number of Sources,"CC.NO.SRC","Romania","ROU","14","14","13","13","13","13","12","12","12","12"
Control of Corruption: Number of Sources,"CC.NO.SRC","Russian Federation","RUS","12","12","12","12","12","12","10","9","8","8"
Control of Corruption: Number of Sources,"CC.NO.SRC","San Marino","SMR","NA","1","1","1","1","1","1","1","1","1"
Control of Corruption: Number of Sources,"CC.NO.SRC","Serbia","SRB","12","12","11","11","11","11","9","9","9","9"
Control of Corruption: Number of Sources,"CC.NO.SRC","Slovak Republic","SVK","13","13","12","12","12","12","11","12","12","12"
Control of Corruption: Number of Sources,"CC.NO.SRC","Slovenia","SVN","13","13","12","12","12","12","12","12","12","11"
Control of Corruption: Number of Sources,"CC.NO.SRC","Spain","ESP","11","11","11","11","11","11","10","10","10","10"
Control of Corruption: Number of Sources,"CC.NO.SRC","Sweden","SWE","10","10","11","11","11","11","10","10","10","9"
Control of Corruption: Number of Sources,"CC.NO.SRC","Switzerland","CHE","9","9","9","9","9","9","7","7","7","7"
Control of Corruption: Number of Sources,"CC.NO.SRC","Tajikistan","TJK","11","11","11","10","10","11","9","9","8","8"
Control of Corruption: Number of Sources,"CC.NO.SRC","Turkiye","TUR","13","13","12","11","11","12","10","9","9","9"
Control of Corruption: Number of Sources,"CC.NO.SRC","Turkmenistan","TKM","6","6","6","6","6","6","5","5","5","5"
Control of Corruption: Number of Sources,"CC.NO.SRC","Ukraine","UKR","13","13","12","12","12","12","10","9","9","9"
Control of Corruption: Number of Sources,"CC.NO.SRC","United Kingdom","GBR","11","11","11","11","11","11","8","8","8","8"
Control of Corruption: Number of Sources,"CC.NO.SRC","Uzbekistan","UZB","12","11","11","11","11","11","9","10","10","10"
Control of Corruption: Number of Sources,"CC.NO.SRC","Iceland","ISL","8","8","8","8","8","7","7","7","7","7"
Control of Corruption: Number of Sources,"CC.NO.SRC","Malta","MLT","6","6","6","6","6","6","7","9","9","8"
Control of Corruption: Percentile Rank,"CC.PER.RNK","Albania","ALB","34.1346168518066","36.1904754638672","37.6190490722656","40.476188659668","33.3333320617676","31.9047622680664","31.9047622680664","31.9047622680664","38.6792449951172","43.3962249755859"
Control of Corruption: Percentile Rank,"CC.PER.RNK","Andorra","AND","87.0192337036133","85.7142868041992","87.1428604125977","86.1904754638672","86.1904754638672","87.1428604125977","88.5714263916016","88.5714263916016","88.6792449951172","87.7358474731445"
Control of Corruption: Percentile Rank,"CC.PER.RNK","Armenia","ARM","35.0961532592773","31.4285717010498","30.9523811340332","30","40","47.6190490722656","56.1904754638672","57.6190490722656","56.1320762634277","57.0754699707031"
Control of Corruption: Percentile Rank,"CC.PER.RNK","Austria","AUT","90.8653869628906","90.476188659668","90.9523773193359","90.476188659668","90.9523773193359","90.476188659668","90.9523773193359","85.7142868041992","84.9056625366211","83.4905624389648"
Control of Corruption: Percentile Rank,"CC.PER.RNK","Azerbaijan","AZE","14.9038457870483","16.6666660308838","19.5238094329834","17.619047164917","20.9523811340332","22.8571434020996","15.2380952835083","21.4285717010498","16.9811325073242","12.2641506195068"
Control of Corruption: Percentile Rank,"CC.PER.RNK","Belarus","BLR","51.4423065185547","46.6666679382324","49.0476188659668","47.1428565979004","50.9523811340332","56.1904754638672","49.523811340332","47.6190490722656","31.6037731170654","26.8867931365967"
Control of Corruption: Percentile Rank,"CC.PER.RNK","Belgium","BEL","91.3461532592773","90.9523773193359","91.9047622680664","89.523811340332","89.523811340332","89.523811340332","90","89.523811340332","89.6226425170898","89.1509399414062"
Control of Corruption: Percentile Rank,"CC.PER.RNK","Bosnia and Herzegovina","BIH","48.0769233703613","42.3809509277344","37.1428565979004","36.1904754638672","30.9523811340332","29.5238094329834","28.5714282989502","28.0952377319336","26.4150943756104","30.6603775024414"
Control of Corruption: Percentile Rank,"CC.PER.RNK","Bulgaria","BGR","47.5961532592773","45.238094329834","47.6190490722656","49.523811340332","49.0476188659668","49.523811340332","43.8095245361328","48.0952377319336","50","50"
Control of Corruption: Percentile Rank,"CC.PER.RNK","Croatia","HRV","62.019229888916","60.9523811340332","60.9523811340332","56.6666679382324","57.1428565979004","58.0952377319336","59.523811340332","56.6666679382324","59.9056587219238","59.9056587219238"
Control of Corruption: Percentile Rank,"CC.PER.RNK","Cyprus","CYP","82.211540222168","79.523811340332","76.6666641235352","76.1904754638672","72.3809509277344","70.9523773193359","63.3333320617676","63.8095245361328","66.0377349853516","62.7358474731445"
Control of Corruption: Percentile Rank,"CC.PER.RNK","Czechia","CZE","67.3076934814453","66.1904754638672","67.1428604125977","69.0476226806641","67.6190490722656","69.0476226806641","69.0476226806641","71.9047622680664","74.5283050537109","76.8867950439453"
Control of Corruption: Percentile Rank,"CC.PER.RNK","Denmark","DNK","100","98.5714263916016","99.523811340332","99.0476226806641","99.523811340332","99.523811340332","100","100","100","100"
Control of Corruption: Percentile Rank,"CC.PER.RNK","Estonia","EST","87.9807662963867","88.5714263916016","88.0952377319336","86.6666641235352","90","90.9523773193359","92.3809509277344","90","91.0377349853516","91.5094375610352"
Control of Corruption: Percentile Rank,"CC.PER.RNK","Finland","FIN","98.5576934814453","99.523811340332","99.0476226806641","98.5714263916016","100","98.5714263916016","99.523811340332","99.523811340332","99.5283050537109","99.5283050537109"
Control of Corruption: Percentile Rank,"CC.PER.RNK","France","FRA","87.5","87.6190490722656","89.523811340332","87.1428604125977","87.6190490722656","88.5714263916016","83.8095245361328","89.0476226806641","85.3773574829102","83.9622650146484"
Control of Corruption: Percentile Rank,"CC.PER.RNK","Georgia","GEO","77.4038467407227","75.2380981445312","75.2380981445312","76.6666641235352","76.6666641235352","76.1904754638672","70.9523773193359","73.8095245361328","72.1698150634766","71.2264175415039"
Control of Corruption: Percentile Rank,"CC.PER.RNK","Germany","DEU","93.75","93.3333358764648","93.8095245361328","94.7619018554688","95.7142868041992","95.2380981445312","95.2380981445312","95.7142868041992","95.7547149658203","94.3396224975586"
Control of Corruption: Percentile Rank,"CC.PER.RNK","Greece","GRC","53.3653831481934","53.8095245361328","53.3333320617676","53.3333320617676","54.761905670166","56.6666679382324","57.1428565979004","59.523811340332","56.6037750244141","58.0188674926758"
Control of Corruption: Percentile Rank,"CC.PER.RNK","Greenland","GRL","84.1346130371094","86.6666641235352","83.3333358764648","83.3333358764648","83.3333358764648","82.8571395874023","81.4285736083984","81.9047622680664","82.0754699707031","82.0754699707031"
Control of Corruption: Percentile Rank,"CC.PER.RNK","Hungary","HUN","61.0576934814453","60","58.5714302062988","57.6190490722656","58.0952377319336","57.6190490722656","58.5714302062988","55.238094329834","51.4150924682617","54.7169799804688"
Control of Corruption: Percentile Rank,"CC.PER.RNK","Ireland","IRL","92.788459777832","92.3809509277344","92.3809509277344","91.4285736083984","90.476188659668","90","91.4285736083984","92.8571395874023","93.8679275512695","92.9245300292969"
Control of Corruption: Percentile Rank,"CC.PER.RNK","Italy","ITA","56.730770111084","57.1428565979004","59.0476188659668","60.476188659668","60.9523811340332","61.4285697937012","67.1428604125977","67.6190490722656","68.8679275512695","67.9245300292969"
Control of Corruption: Percentile Rank,"CC.PER.RNK","Jersey, Channel Islands","JEY","84.1346130371094","86.6666641235352","82.3809509277344","82.3809509277344","81.9047622680664","80.9523773193359","81.4285736083984","81.9047622680664","82.0754699707031","82.0754699707031"
Control of Corruption: Percentile Rank,"CC.PER.RNK","Kazakhstan","KAZ","23.5576915740967","20.9523811340332","21.9047622680664","20","37.6190490722656","45.238094329834","40.9523811340332","47.1428565979004","48.5849075317383","47.1698112487793"
Control of Corruption: Percentile Rank,"CC.PER.RNK","Kosovo","XKX","36.538459777832","34.761905670166","40.476188659668","38.0952377319336","33.8095245361328","33.3333320617676","35.7142868041992","43.3333320617676","47.6415100097656","48.5849075317383"
Control of Corruption: Percentile Rank,"CC.PER.RNK","Kyrgyz Republic","KGZ","12.5","10.9523811340332","12.380952835083","12.8571424484253","16.1904754638672","17.1428565979004","13.3333330154419","12.8571424484253","10.3773584365845","11.3207550048828"
Control of Corruption: Percentile Rank,"CC.PER.RNK","Latvia","LVA","66.8269195556641","65.2380981445312","64.7619018554688","66.6666641235352","62.3809509277344","66.6666641235352","74.7619018554688","76.1904754638672","75.4716949462891","74.5283050537109"
Control of Corruption: Percentile Rank,"CC.PER.RNK","Liechtenstein","LIE","97.1153869628906","96.1904754638672","96.6666641235352","97.1428604125977","96.1904754638672","96.1904754638672","95.7142868041992","93.8095245361328","94.8113174438477","95.2830200195312"
Control of Corruption: Percentile Rank,"CC.PER.RNK","Lithuania","LTU","70.1923065185547","70","72.8571395874023","67.6190490722656","66.6666641235352","73.3333358764648","78.5714263916016","79.523811340332","76.4150924682617","77.8301849365234"
Control of Corruption: Percentile Rank,"CC.PER.RNK","Luxembourg","LUX","96.6346130371094","97.1428604125977","97.6190490722656","96.1904754638672","97.1428604125977","97.6190490722656","96.6666641235352","96.1904754638672","96.2264175415039","96.698112487793"
Control of Corruption: Percentile Rank,"CC.PER.RNK","Moldova","MDA","20.6730766296387","17.1428565979004","13.8095235824585","20.9523811340332","25.238094329834","29.0476188659668","30","35.238094329834","42.4528312683105","46.698112487793"
Control of Corruption: Percentile Rank,"CC.PER.RNK","Monaco","MCO","NA","92.8571395874023","92.8571395874023","93.8095245361328","93.3333358764648","94.2857131958008","88.5714263916016","88.5714263916016","88.6792449951172","87.7358474731445"
Control of Corruption: Percentile Rank,"CC.PER.RNK","Montenegro","MNE","54.8076934814453","52.8571434020996","54.761905670166","53.8095245361328","56.1904754638672","54.761905670166","54.2857131958008","52.8571434020996","50.4716987609863","51.886791229248"
Control of Corruption: Percentile Rank,"CC.PER.RNK","Netherlands","NLD","95.6730804443359","94.2857131958008","94.7619018554688","92.3809509277344","95.2380981445312","95.7142868041992","96.1904754638672","97.1428604125977","96.698112487793","96.2264175415039"
Control of Corruption: Percentile Rank,"CC.PER.RNK","North Macedonia","MKD","55.288459777832","49.523811340332","46.6666679382324","43.8095245361328","40.9523811340332","36.6666679382324","34.761905670166","41.4285697937012","44.3396224975586","42.4528312683105"
